text,label
এই নিষেধাজ্ঞার ফলে দরিদ্র দেশগুলোকে করোনা টিকার জন্য কয়েক মাস অপেক্ষা করতে হতে পারে। ,Personal
আবু জাহেল এর ছেলে আকরামা। এ যেন আবু জাহেলের প্রতিচ্ছবি। ,Religious
"গ্রামের চাচাতো ভাই যখন নতুন নতুন শহরে এসে আমার হাতে স্মার্টফোন দেখে, তখন সারাজীবন বাটন ফোন চালানো চাচাতো ভাই। ",Neutral
"রোল ডাকার সময়, যখন স্যার বলে, যারা কালকে আসেনি তারা ১০ টাকা করে দাও। তখন আমি যাক অন্তত মাইর থেকে বাচা গেল। ",Personal
রাজাকারের তালিকায় এনার নামও আছে। ,Political
আপনাদেরকে ক্ষমার দৃষ্টিতে দেখলে কি ফিরে আসবে এই অসহায় মানুষগুলির আপনজন? ক্ষতের চিহ্ন কি হবে পুরণ? ,Geopolitical
কাঠুরে তার কুঠার ফিরে পাওয়ার পরদিন যথন তার বউকে এনে নদীতে ফেলে দেয়। ,Neutral
বাংলাদেশ সরকার রক্তাক্ত গোপন যুদ্ধে লিপ্ত।,Geopolitical
খাইছেরে। বেশি কথা বললে কিন্তু খবর আছে। ,Neutral
সাম্প্রদায়িকতার বিষবৃক্ষ সমূলে উৎপাটন করা হবে। ,Religious
কারিনার স্যান্ডেলের দাম ১ লাখ ২০ হাজার টাকা। ,Neutral
"দারাজে যা অর্ডার করি, আর যা পাই। ",Neutral
"অনেক লোক দেখলাম, দিল তো দিইনি কাউকে। ",Neutral
আল্লাহর জয় হলে চীনের মসজিদে সকলের সামনে একি ঘটলো? ,Religious
"আমাকে নেককার ও সুন্দরি দেখে একটা বউ দাও, কথা দিচ্ছি আমি ভাল হয়ে যাব। ",Neutral
ছিঃ ছিঃ ! বাসায় জানে? এ তুমি কি করলা? ,Neutral
"শয়তান এখন আর শয়তানি করে না, বসে বসে আওয়ামীলীগের শয়তানি দেখে। ",Geopolitical
"উত্তাল ঢাকা, ধর্ষক দিহানের ফাঁসি চাই। ",Personal
১৮+ দিহান ও আনুশকার হট কল রেকর্ড ও চেটিং ফাঁস। ,Personal
সামরিক শক্তিতে কোন দেশ এগিয়ে ? ভারত নাকি পাকিস্তান? ,Geopolitical
শুনতাসোস তুই? কানতাসি আমি? ,Neutral
অভিনেত্রীর দেয়া সেই কলমগুলোই দেখা যাচ্ছে ছাত্রলীগ সন্ত্রাসীদের হাতে। ,Geopolitical
"বিয়ের রাতে আমি যখন দরজার ছিটকিনি লাগিয়ে দেই, তখন আমার কাজিনরা, আইজকা ভুমিকম্প হইবো।",Neutral
একেত স্বামীর নির্যাতন বাড়িওয়ালার অত্যাচার। অসহায় সোমা গান গেয়ে কি বোঝাল? ,Personal
"আমি খনিকের ছেলে লিখেছে কিন্তু মনে হয় আমি খানকির ছেলে, আজ আছি কাল নেই। ",Personal
"ভ্যালেন্টাইন ডে তে ঢাকায় প্রকাশ্যে চুমুর ঘোষণা, জুতা হাতে দলে দলে যোগ দিন।",Personal
"গ্রেপ্তার হতে পারেন সূচি, গাম্বিয়ার করা মামলায় আন্তর্জাতিক আদালতে বিচার শুরু। ",Geopolitical
বিএম কলেজের এই অধ্যক্ষকে লাঞ্চিত করার রায় কি হয়েছে জানেন? বেকসুর খালাস। ,Personal
"কিন্তু যখন দেখি বড়ভাই গিয়ে আব্বুকে বলছে, ওকে বাড়ি থেকে বের করে দেও, শুধু শুধু ওর পিছনে টাকা নষ্ট করার কোনো মানে হয় না। তাও আবার এসএসসি ফেল। ",Neutral
